candidate_id,mhz,k,badness,quality_score,uncertainty,heatmap_mc_mse,p99_var,peak_loc_spread_px,pred_p99_mean,selected_reason
861,200.0,3,0.20900356902558087,-0.20900356902558087,0.20900356902558087,0.20900356902558087,1.7359836873813048,23.47871376374779,5.633003791173299,worst_uncertainty_stratified_mhz
1226,200.0,3,0.18474319109283582,-0.18474319109283582,0.18474319109283582,0.18474319109283582,0.8751261402725466,29.698484809834994,5.567218065261841,worst_uncertainty_stratified_mhz
830,200.0,3,0.18304970586371747,-0.18304970586371747,0.18304970586371747,0.18304970586371747,1.104506046205693,0.0,5.923106829325358,worst_uncertainty_stratified_mhz
1503,230.0,3,0.21864052358941033,-0.21864052358941033,0.21864052358941033,0.21864052358941033,0.16485949685104137,23.47871376374779,3.8941850662231445,worst_uncertainty_stratified_mhz
1315,230.0,3,0.15400343064995858,-0.15400343064995858,0.15400343064995858,0.15400343064995858,0.3187350382528346,0.0,4.441434025764465,worst_uncertainty_stratified_mhz
1236,230.0,3,0.14081581173931293,-0.14081581173931293,0.14081581173931293,0.14081581173931293,0.30224850166171774,29.698484809834994,3.856913208961487,worst_uncertainty_stratified_mhz
1160,230.0,3,0.12391563697753648,-0.12391563697753648,0.12391563697753648,0.12391563697753648,0.18377443629728732,31.5,4.208463748296102,worst_uncertainty_stratified_mhz
1319,230.0,3,0.11795388855161895,-0.11795388855161895,0.11795388855161895,0.11795388855161895,0.07926915831127543,0.0,3.474257548650106,worst_uncertainty_stratified_mhz
1505,230.0,3,0.10640589169325805,-0.10640589169325805,0.10640589169325805,0.10640589169325805,0.2665203395930386,23.47871376374779,4.265848636627197,worst_uncertainty_stratified_mhz
697,230.0,3,0.09331675052086205,-0.09331675052086205,0.09331675052086205,0.09331675052086205,0.029621998603122143,37.489628195305194,3.310046354929606,worst_uncertainty_stratified_mhz
349,230.0,3,0.08504431867215478,-0.08504431867215478,0.08504431867215478,0.08504431867215478,0.23510006475204648,29.698484809834994,3.659486413002014,worst_uncertainty_stratified_mhz
477,250.0,3,0.1291203347730726,-0.1291203347730726,0.1291203347730726,0.1291203347730726,0.7358176067354409,32.941446369109066,4.149048368136088,worst_uncertainty_stratified_mhz
1396,250.0,3,0.1149078396648033,-0.1149078396648033,0.1149078396648033,0.1149078396648033,0.05076052229694344,31.5,4.535812060038249,worst_uncertainty_stratified_mhz
