epoch,train_sec,val_sec,total_sec,val_ran,train_loss,val_loss
220,32.73,0.00,32.73,0,4.993357,
224,32.37,0.00,32.37,0,4.878955,
221,32.70,0.00,32.70,0,5.040622,
222,28.50,0.00,28.50,0,4.966823,
225,31.85,22.85,54.70,1,4.880209,2.7729
223,31.92,0.00,31.92,0,5.060554,
226,32.22,0.00,32.22,0,4.862660,
224,32.91,0.00,32.91,0,4.973876,
227,32.44,0.00,32.44,0,4.916717,
228,32.07,0.00,32.07,0,4.865899,
225,32.91,22.61,55.53,1,4.884826,2.8296
229,28.59,0.00,28.59,0,4.839542,
226,32.60,0.00,32.60,0,4.908302,
230,32.40,0.00,32.40,0,4.872405,
227,32.53,0.00,32.53,0,4.987629,
231,32.47,0.00,32.47,0,4.884928,
228,32.58,0.00,32.58,0,4.914197,
232,32.45,0.00,32.45,0,4.821886,
229,32.73,0.00,32.73,0,4.912123,
233,32.45,0.00,32.45,0,4.813615,
230,32.53,0.00,32.53,0,4.888516,
234,32.43,0.00,32.43,0,4.799917,
231,32.54,0.00,32.54,0,4.888309,
235,32.47,0.00,32.47,0,4.818357,
232,32.57,0.00,32.57,0,4.904107,
236,32.58,0.00,32.59,0,4.751972,
233,32.53,0.00,32.53,0,4.929054,
237,32.59,0.00,32.59,0,4.746397,
234,32.80,0.00,32.80,0,4.899607,
238,32.39,0.00,32.39,0,4.805791,
235,32.82,0.00,32.82,0,4.902432,
239,32.52,0.00,32.52,0,4.764990,
236,32.58,0.00,32.58,0,4.928361,
240,32.51,0.00,32.51,0,4.773824,
237,32.64,0.00,32.64,0,4.868376,
241,32.52,0.00,32.52,0,4.838325,
238,32.51,0.00,32.51,0,4.864346,
242,31.94,0.00,31.94,0,4.791938,
239,33.14,0.00,33.14,0,4.882187,
243,32.20,0.00,32.20,0,4.756361,
240,32.99,0.00,32.99,0,4.875626,
244,32.30,0.00,32.30,0,4.750228,
241,33.04,0.00,33.04,0,4.831568,
245,32.06,0.00,32.06,0,4.760583,
242,32.92,0.00,32.92,0,4.874795,
246,32.19,0.00,32.19,0,4.784202,
243,32.78,0.00,32.78,0,4.841865,
247,32.42,0.00,32.42,0,4.666201,
244,32.89,0.00,32.89,0,4.805307,
248,32.30,0.00,32.30,0,4.738406,
245,32.60,0.00,32.60,0,4.844684,
249,31.86,0.00,31.86,0,4.738596,
246,32.45,0.00,32.45,0,4.811310,
250,32.02,23.19,55.21,1,4.739124,2.6739
247,27.71,0.00,27.71,0,4.797850,
251,32.74,0.00,32.74,0,4.691493,
248,32.59,0.00,32.59,0,4.814107,
252,32.52,0.00,32.52,0,4.666842,
249,32.36,0.00,32.36,0,4.780226,
253,32.46,0.00,32.46,0,4.730164,
250,32.75,23.03,55.78,1,4.778152,2.6994
254,27.62,0.00,27.62,0,4.711481,
255,31.83,0.00,31.83,0,4.678558,
251,32.71,0.00,32.71,0,4.836409,
256,32.02,0.00,32.02,0,4.697072,
252,32.99,0.00,32.99,0,4.801690,
257,32.44,0.00,32.44,0,4.714215,
253,33.25,0.00,33.25,0,4.803269,
258,32.67,0.00,32.67,0,4.709963,
254,32.46,0.00,32.46,0,4.778914,
259,32.32,0.00,32.32,0,4.676170,
255,32.75,0.00,32.75,0,4.825397,
260,31.87,0.00,31.87,0,4.725934,
256,32.83,0.00,32.83,0,4.729617,
261,32.30,0.00,32.30,0,4.653252,
257,32.83,0.00,32.83,0,4.719411,
262,32.20,0.00,32.20,0,4.698883,
258,32.79,0.00,32.79,0,4.722101,
